Stock_Code,Quarter_Date,Gross Profit,Cost Of Revenue,Total Revenue,Net Income,close_date,Price,Company Name,GICS Sector,GICS Sub Industry,Founded,State,Province
CAH,3/31/2023,1785000000,48702000000,50487000000,345000000,3/13/2024,111.0800018,Cardinal Health,Health Care,Health Care Distributors,1971,Ohio,Dublin
CAH,3/31/2023,1785000000,48702000000,50487000000,345000000,3/14/2024,109.9300003,Cardinal Health,Health Care,Health Care Distributors,1971,Ohio,Dublin
CAH,3/31/2023,1785000000,48702000000,50487000000,345000000,3/15/2024,110.6100006,Cardinal Health,Health Care,Health Care Distributors,1971,Ohio,Dublin
CAH,12/31/2022,1663000000,49806000000,51469000000,-130000000,3/11/2024,115.4800034,Cardinal Health,Health Care,Health Care Distributors,1971,Ohio,Dublin
CAH,12/31/2022,1663000000,49806000000,51469000000,-130000000,3/12/2024,115.6200027,Cardinal Health,Health Care,Health Care Distributors,1971,Ohio,Dublin
CAH,12/31/2022,1663000000,49806000000,51469000000,-130000000,3/13/2024,111.0800018,Cardinal Health,Health Care,Health Care Distributors,1971,Ohio,Dublin
CAH,12/31/2022,1663000000,49806000000,51469000000,-130000000,3/14/2024,109.9300003,Cardinal Health,Health Care,Health Care Distributors,1971,Ohio,Dublin
CAH,12/31/2022,1663000000,49806000000,51469000000,-130000000,3/15/2024,110.6100006,Cardinal Health,Health Care,Health Care Distributors,1971,Ohio,Dublin
KMX,11/30/2023,612863000,5535675000,6148538000,82003000,3/11/2024,81.12999725,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,11/30/2023,612863000,5535675000,6148538000,82003000,3/12/2024,82.01000214,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,11/30/2023,612863000,5535675000,6148538000,82003000,3/13/2024,83.22000122,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,11/30/2023,612863000,5535675000,6148538000,82003000,3/14/2024,80.94000244,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,11/30/2023,612863000,5535675000,6148538000,82003000,3/15/2024,80.73999786,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,8/31/2023,696765000,6377071000,7073836000,118635000,3/11/2024,81.12999725,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,8/31/2023,696765000,6377071000,7073836000,118635000,3/12/2024,82.01000214,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,8/31/2023,696765000,6377071000,7073836000,118635000,3/13/2024,83.22000122,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,8/31/2023,696765000,6377071000,7073836000,118635000,3/14/2024,80.94000244,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,8/31/2023,696765000,6377071000,7073836000,118635000,3/15/2024,80.73999786,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,5/31/2023,817390000,6869673000,7687063000,228298000,3/11/2024,81.12999725,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,5/31/2023,817390000,6869673000,7687063000,228298000,3/12/2024,82.01000214,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,5/31/2023,817390000,6869673000,7687063000,228298000,3/13/2024,83.22000122,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,5/31/2023,817390000,6869673000,7687063000,228298000,3/14/2024,80.94000244,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,5/31/2023,817390000,6869673000,7687063000,228298000,3/15/2024,80.73999786,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,2/28/2023,610979000,5111514000,5722493000,69012000,3/11/2024,81.12999725,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,2/28/2023,610979000,5111514000,5722493000,69012000,3/12/2024,82.01000214,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,2/28/2023,610979000,5111514000,5722493000,69012000,3/13/2024,83.22000122,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,2/28/2023,610979000,5111514000,5722493000,69012000,3/14/2024,80.94000244,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
KMX,2/28/2023,610979000,5111514000,5722493000,69012000,3/15/2024,80.73999786,CarMax,Consumer Discretionary,Automotive Retail,1993,Virginia,Richmond
CCL,11/30/2023,1767000000,3629000000,5396000000,-48000000,3/11/2024,16.22999954,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,11/30/2023,1767000000,3629000000,5396000000,-48000000,3/12/2024,16.23999977,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,11/30/2023,1767000000,3629000000,5396000000,-48000000,3/13/2024,16.64999962,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,11/30/2023,1767000000,3629000000,5396000000,-48000000,3/14/2024,16.20000076,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,11/30/2023,1767000000,3629000000,5396000000,-48000000,3/15/2024,16.26000023,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,8/31/2023,2933000000,3921000000,6854000000,1074000000,3/11/2024,16.22999954,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,8/31/2023,2933000000,3921000000,6854000000,1074000000,3/12/2024,16.23999977,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,8/31/2023,2933000000,3921000000,6854000000,1074000000,3/13/2024,16.64999962,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,8/31/2023,2933000000,3921000000,6854000000,1074000000,3/14/2024,16.20000076,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,8/31/2023,2933000000,3921000000,6854000000,1074000000,3/15/2024,16.26000023,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,5/31/2023,1454000000,3457000000,4911000000,-407000000,3/11/2024,16.22999954,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,5/31/2023,1454000000,3457000000,4911000000,-407000000,3/12/2024,16.23999977,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,5/31/2023,1454000000,3457000000,4911000000,-407000000,3/13/2024,16.64999962,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,5/31/2023,1454000000,3457000000,4911000000,-407000000,3/14/2024,16.20000076,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,5/31/2023,1454000000,3457000000,4911000000,-407000000,3/15/2024,16.26000023,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,2/28/2023,1122000000,3311000000,4433000000,-693000000,3/11/2024,16.22999954,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,2/28/2023,1122000000,3311000000,4433000000,-693000000,3/12/2024,16.23999977,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,2/28/2023,1122000000,3311000000,4433000000,-693000000,3/13/2024,16.64999962,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,2/28/2023,1122000000,3311000000,4433000000,-693000000,3/14/2024,16.20000076,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CCL,2/28/2023,1122000000,3311000000,4433000000,-693000000,3/15/2024,16.26000023,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",1972,Florida,Miami
CARR,12/31/2023,1434000000,3668000000,5102000000,420000000,3/11/2024,57.13999939,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,12/31/2023,1434000000,3668000000,5102000000,420000000,3/12/2024,57.90000153,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,12/31/2023,1434000000,3668000000,5102000000,420000000,3/13/2024,57.86000061,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,12/31/2023,1434000000,3668000000,5102000000,420000000,3/14/2024,57.31000137,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,12/31/2023,1434000000,3668000000,5102000000,420000000,3/15/2024,57.04999924,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,9/30/2023,1816000000,3915000000,5731000000,357000000,3/11/2024,57.13999939,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,9/30/2023,1816000000,3915000000,5731000000,357000000,3/12/2024,57.90000153,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,9/30/2023,1816000000,3915000000,5731000000,357000000,3/13/2024,57.86000061,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,9/30/2023,1816000000,3915000000,5731000000,357000000,3/14/2024,57.31000137,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,9/30/2023,1816000000,3915000000,5731000000,357000000,3/15/2024,57.04999924,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,6/30/2023,1755000000,4237000000,5992000000,199000000,3/11/2024,57.13999939,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,6/30/2023,1755000000,4237000000,5992000000,199000000,3/12/2024,57.90000153,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,6/30/2023,1755000000,4237000000,5992000000,199000000,3/13/2024,57.86000061,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,6/30/2023,1755000000,4237000000,5992000000,199000000,3/14/2024,57.31000137,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,6/30/2023,1755000000,4237000000,5992000000,199000000,3/15/2024,57.04999924,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,3/31/2023,1378000000,3895000000,5273000000,373000000,3/11/2024,57.13999939,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,3/31/2023,1378000000,3895000000,5273000000,373000000,3/12/2024,57.90000153,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,3/31/2023,1378000000,3895000000,5273000000,373000000,3/13/2024,57.86000061,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,3/31/2023,1378000000,3895000000,5273000000,373000000,3/14/2024,57.31000137,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,3/31/2023,1378000000,3895000000,5273000000,373000000,3/15/2024,57.04999924,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,12/31/2022,1247000000,3858000000,5105000000,270000000,3/11/2024,57.13999939,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,12/31/2022,1247000000,3858000000,5105000000,270000000,3/12/2024,57.90000153,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,12/31/2022,1247000000,3858000000,5105000000,270000000,3/13/2024,57.86000061,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,12/31/2022,1247000000,3858000000,5105000000,270000000,3/14/2024,57.31000137,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CARR,12/31/2022,1247000000,3858000000,5105000000,270000000,3/15/2024,57.04999924,Carrier Global,Industrials,Building Products,"2020 (1915, United Technologies spinoff)",Florida,Palm Beach Gardens
CTLT,12/31/2023,171000000,853000000,1024000000,-206000000,3/11/2024,56.81000137,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,12/31/2023,171000000,853000000,1024000000,-206000000,3/12/2024,56.5,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,12/31/2023,171000000,853000000,1024000000,-206000000,3/13/2024,56.59999847,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,12/31/2023,171000000,853000000,1024000000,-206000000,3/14/2024,56.70000076,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,12/31/2023,171000000,853000000,1024000000,-206000000,3/15/2024,56.22000122,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,9/30/2023,169000000,813000000,982000000,-759000000,3/11/2024,56.81000137,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,9/30/2023,169000000,813000000,982000000,-759000000,3/12/2024,56.5,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,9/30/2023,169000000,813000000,982000000,-759000000,3/13/2024,56.59999847,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,9/30/2023,169000000,813000000,982000000,-759000000,3/14/2024,56.70000076,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,9/30/2023,169000000,813000000,982000000,-759000000,3/15/2024,56.22000122,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,6/30/2023,215000000,840000000,1055000000,-110000000,3/11/2024,56.81000137,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,6/30/2023,215000000,840000000,1055000000,-110000000,3/12/2024,56.5,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,6/30/2023,215000000,840000000,1055000000,-110000000,3/13/2024,56.59999847,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,6/30/2023,215000000,840000000,1055000000,-110000000,3/14/2024,56.70000076,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,6/30/2023,215000000,840000000,1055000000,-110000000,3/15/2024,56.22000122,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,3/31/2023,180000000,857000000,1037000000,-227000000,3/11/2024,56.81000137,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,3/31/2023,180000000,857000000,1037000000,-227000000,3/12/2024,56.5,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,3/31/2023,180000000,857000000,1037000000,-227000000,3/13/2024,56.59999847,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,3/31/2023,180000000,857000000,1037000000,-227000000,3/14/2024,56.70000076,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,3/31/2023,180000000,857000000,1037000000,-227000000,3/15/2024,56.22000122,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,12/31/2022,387000000,762000000,1149000000,81000000,3/11/2024,56.81000137,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,12/31/2022,387000000,762000000,1149000000,81000000,3/12/2024,56.5,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,12/31/2022,387000000,762000000,1149000000,81000000,3/13/2024,56.59999847,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,12/31/2022,387000000,762000000,1149000000,81000000,3/14/2024,56.70000076,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CTLT,12/31/2022,387000000,762000000,1149000000,81000000,3/15/2024,56.22000122,Catalent,Health Care,Pharmaceuticals,2007,New Jersey,Somerset
CAT,12/31/2023,5766000000,11304000000,17070000000,2676000000,3/11/2024,334.9700012,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,12/31/2023,5766000000,11304000000,17070000000,2676000000,3/12/2024,337.2399902,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,12/31/2023,5766000000,11304000000,17070000000,2676000000,3/13/2024,341.519989,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,12/31/2023,5766000000,11304000000,17070000000,2676000000,3/14/2024,341.9200134,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,12/31/2023,5766000000,11304000000,17070000000,2676000000,3/15/2024,346.9700012,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,9/30/2023,5947000000,10863000000,16810000000,2794000000,3/11/2024,334.9700012,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,9/30/2023,5947000000,10863000000,16810000000,2794000000,3/12/2024,337.2399902,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,9/30/2023,5947000000,10863000000,16810000000,2794000000,3/13/2024,341.519989,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,9/30/2023,5947000000,10863000000,16810000000,2794000000,3/14/2024,341.9200134,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,9/30/2023,5947000000,10863000000,16810000000,2794000000,3/15/2024,346.9700012,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,6/30/2023,6008000000,11310000000,17318000000,2922000000,3/11/2024,334.9700012,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,6/30/2023,6008000000,11310000000,17318000000,2922000000,3/12/2024,337.2399902,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,6/30/2023,6008000000,11310000000,17318000000,2922000000,3/13/2024,341.519989,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,6/30/2023,6008000000,11310000000,17318000000,2922000000,3/14/2024,341.9200134,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,6/30/2023,6008000000,11310000000,17318000000,2922000000,3/15/2024,346.9700012,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,3/31/2023,5542000000,10320000000,15862000000,1943000000,3/11/2024,334.9700012,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,3/31/2023,5542000000,10320000000,15862000000,1943000000,3/12/2024,337.2399902,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,3/31/2023,5542000000,10320000000,15862000000,1943000000,3/13/2024,341.519989,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,3/31/2023,5542000000,10320000000,15862000000,1943000000,3/14/2024,341.9200134,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,3/31/2023,5542000000,10320000000,15862000000,1943000000,3/15/2024,346.9700012,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,12/31/2022,4795000000,11802000000,16597000000,1454000000,3/11/2024,334.9700012,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,12/31/2022,4795000000,11802000000,16597000000,1454000000,3/12/2024,337.2399902,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,12/31/2022,4795000000,11802000000,16597000000,1454000000,3/13/2024,341.519989,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,12/31/2022,4795000000,11802000000,16597000000,1454000000,3/14/2024,341.9200134,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CAT,12/31/2022,4795000000,11802000000,16597000000,1454000000,3/15/2024,346.9700012,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,1925,Texas,Irving
CBOE,12/31/2023,386200000,582500000,968700000,212000000,3/11/2024,183.8300018,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,12/31/2023,386200000,582500000,968700000,212000000,3/12/2024,181.6999969,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,12/31/2023,386200000,582500000,968700000,212000000,3/13/2024,183.5,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,12/31/2023,386200000,582500000,968700000,212000000,3/14/2024,181.1300049,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,12/31/2023,386200000,582500000,968700000,212000000,3/15/2024,183.5200043,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,9/30/2023,384400000,524400000,908800000,208200000,3/11/2024,183.8300018,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,9/30/2023,384400000,524400000,908800000,208200000,3/12/2024,181.6999969,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,9/30/2023,384400000,524400000,908800000,208200000,3/13/2024,183.5,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,9/30/2023,384400000,524400000,908800000,208200000,3/14/2024,181.1300049,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,9/30/2023,384400000,524400000,908800000,208200000,3/15/2024,183.5200043,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,6/30/2023,467100000,440700000,907800000,167800000,3/11/2024,183.8300018,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,6/30/2023,467100000,440700000,907800000,167800000,3/12/2024,181.6999969,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,6/30/2023,467100000,440700000,907800000,167800000,3/13/2024,183.5,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,6/30/2023,467100000,440700000,907800000,167800000,3/14/2024,181.1300049,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,6/30/2023,467100000,440700000,907800000,167800000,3/15/2024,183.5200043,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,3/31/2023,361000000,627200000,988200000,173400000,3/11/2024,183.8300018,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,3/31/2023,361000000,627200000,988200000,173400000,3/12/2024,181.6999969,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,3/31/2023,361000000,627200000,988200000,173400000,3/13/2024,183.5,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,3/31/2023,361000000,627200000,988200000,173400000,3/14/2024,181.1300049,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,3/31/2023,361000000,627200000,988200000,173400000,3/15/2024,183.5200043,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,12/31/2022,457100000,547600000,1004700000,159700000,3/11/2024,183.8300018,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,12/31/2022,457100000,547600000,1004700000,159700000,3/12/2024,181.6999969,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,12/31/2022,457100000,547600000,1004700000,159700000,3/13/2024,183.5,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,12/31/2022,457100000,547600000,1004700000,159700000,3/14/2024,181.1300049,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBOE,12/31/2022,457100000,547600000,1004700000,159700000,3/15/2024,183.5200043,Cboe Global Markets,Financials,Financial Exchanges & Data,1973,Illinois,Chicago
CBRE,12/31/2023,1857708000,7092267000,8949975000,477151000,3/11/2024,93.44999695,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,12/31/2023,1857708000,7092267000,8949975000,477151000,3/12/2024,93.73999786,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,12/31/2023,1857708000,7092267000,8949975000,477151000,3/13/2024,94.16999817,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,12/31/2023,1857708000,7092267000,8949975000,477151000,3/14/2024,93.27999878,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,12/31/2023,1857708000,7092267000,8949975000,477151000,3/15/2024,93.20999908,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,9/30/2023,1471222000,6396824000,7868046000,190553000,3/11/2024,93.44999695,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,9/30/2023,1471222000,6396824000,7868046000,190553000,3/12/2024,93.73999786,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,9/30/2023,1471222000,6396824000,7868046000,190553000,3/13/2024,94.16999817,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,9/30/2023,1471222000,6396824000,7868046000,190553000,3/14/2024,93.27999878,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,9/30/2023,1471222000,6396824000,7868046000,190553000,3/15/2024,93.20999908,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,6/30/2023,1540367000,6179496000,7719863000,201403000,3/11/2024,93.44999695,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,6/30/2023,1540367000,6179496000,7719863000,201403000,3/12/2024,93.73999786,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,6/30/2023,1540367000,6179496000,7719863000,201403000,3/13/2024,94.16999817,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,6/30/2023,1540367000,6179496000,7719863000,201403000,3/14/2024,93.27999878,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,6/30/2023,1540367000,6179496000,7719863000,201403000,3/15/2024,93.20999908,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,3/31/2023,1404701000,6006413000,7411114000,116892000,3/11/2024,93.44999695,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,3/31/2023,1404701000,6006413000,7411114000,116892000,3/12/2024,93.73999786,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
CBRE,3/31/2023,1404701000,6006413000,7411114000,116892000,3/13/2024,94.16999817,CBRE Group,Real Estate,Real Estate Services,1906,Texas,Dallas
